temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,weather_code,date,district,rain_3day,rain_7day,rain_14day,rain_30day,rain_intensity_3day,risk
28.2,32.3,25.3,78,4.1,4.1,63,2023-07-21,Dehradun,7.0,36.400000000000006,99.19999999999997,248.20000000000002,2.3333333333333335,0
22.1,26.0,19.0,87,7.5,7.5,63,2023-07-21,Pithoragarh,25.1,81.1,195.6,406.9,8.366666666666667,0
25.0,30.4,22.7,87,45.4,45.4,65,2023-07-22,Bageshwar,74.89999999999998,139.20000000000002,271.0,505.29999999999995,24.966666666666658,0
26.8,30.0,23.7,83,19.3,19.3,63,2023-07-22,Tehri Garhwal,44.49999999999999,81.6,158.09999999999997,305.1,14.83333333333333,0
24.0,27.5,21.8,80,1.9,1.9,53,2023-07-23,Chamoli,24.099999999999998,57.99999999999999,94.99999999999997,234.00000000000003,8.033333333333333,0
21.8,25.5,18.6,84,9.1,9.1,61,2023-07-27,Almora,17.900000000000023,74.70000000000002,115.5,253.10000000000002,5.966666666666675,0
21.6,27.1,17.4,87,2.1,2.1,55,2023-07-30,Almora,18.400000000000023,53.40000000000003,110.80000000000001,234.50000000000003,6.133333333333341,0
28.7,32.5,25.2,83,0.8,0.8,53,2023-07-30,Haridwar,5.199999999999993,39.30000000000003,81.40000000000002,259.4,1.733333333333331,0
29.1,32.7,25.8,83,1.0,1.0,51,2023-07-31,Haridwar,4.299999999999993,39.000000000000036,78.10000000000001,249.2,1.433333333333331,0
25.9,30.8,22.7,87,8.2,8.2,55,2023-08-08,Dehradun,18.700000000000003,59.1,100.69999999999996,226.70000000000002,6.233333333333334,0
20.8,25.4,18.0,90,9.0,9.0,61,2023-08-08,Pithoragarh,40.400000000000006,76.6,159.89999999999998,367.8,13.466666666666669,0
21.2,25.1,19.0,92,6.4,6.4,63,2023-08-09,Almora,13.800000000000024,37.80000000000003,86.39999999999999,224.50000000000003,4.600000000000008,0
25.3,30.0,23.3,87,8.7,8.7,61,2023-08-09,Bageshwar,43.69999999999996,87.69999999999999,162.6,474.40000000000003,14.566666666666654,0
26.4,30.4,23.7,86,2.9,2.9,53,2023-08-09,Tehri Garhwal,53.39999999999999,76.6,124.69999999999999,270.00000000000006,17.799999999999997,0
22.9,26.9,20.5,90,8.6,8.6,63,2023-08-10,Chamoli,35.900000000000006,110.8,154.49999999999997,342.6,11.966666666666669,0
26.8,31.4,23.9,86,4.1,4.1,61,2023-08-24,Haridwar,77.2,89.70000000000003,182.8,264.0,25.733333333333334,0
17.7,20.5,15.7,94,9.4,9.4,61,2023-08-24,Nainital,92.10000000000005,112.00000000000001,246.2,374.3,30.700000000000017,0
18.5,23.8,14.4,85,3.5,3.5,61,2023-09-04,Nainital,8.200000000000042,14.400000000000015,116.39999999999999,304.99999999999994,2.733333333333347,0
27.1,32.9,21.6,68,0.3,0.3,51,2023-09-07,Dehradun,0.5,2.5000000000000004,23.899999999999974,320.6,0.16666666666666666,2
27.4,31.0,25.5,85,7.8,7.8,63,2023-09-17,Haridwar,15.100000000000001,22.80000000000003,106.40000000000002,213.50000000000003,5.033333333333334,0
16.8,21.0,13.2,85,0.1,0.1,51,2023-09-26,Nainital,2.5000000000000426,13.800000000000015,55.79999999999999,150.0,0.8333333333333476,0
26.3,32.4,20.5,75,0.0,0.0,0,2023-09-29,Haridwar,0.0,0.8000000000000285,15.400000000000015,114.4,0.0,0
25.5,31.6,19.9,71,0.0,0.0,0,2023-10-04,Haridwar,0.0,0.10000000000002843,2.2000000000000144,113.60000000000001,0.0,0
25.9,32.0,20.5,70,0.0,0.0,0,2023-10-07,Haridwar,0.0,0.10000000000002843,0.5000000000000142,113.4,0.0,0
26.1,31.8,20.7,71,0.0,0.0,0,2023-10-08,Haridwar,0.0,0.0,0.10000000000001422,113.4,0.0,0
13.5,17.4,10.9,59,1.0,1.0,55,2023-10-25,Nainital,1.900000000000039,3.500000000000014,16.299999999999986,63.6,0.6333333333333463,0
16.1,21.0,12.2,60,0.0,0.0,0,2023-10-27,Pithoragarh,0.8000000000000214,1.8,17.599999999999994,49.400000000000006,0.26666666666667377,0
16.9,25.9,10.0,71,0.0,0.0,2,2023-10-28,Bageshwar,0.0,1.0,8.5,21.8,0.0,0
19.1,25.5,14.5,69,0.0,0.0,3,2023-10-28,Dehradun,0.0,0.2,8.999999999999972,9.300000000000013,0.0,0
19.8,25.9,13.9,70,0.0,0.0,3,2023-10-28,Tehri Garhwal,0.0,0.39999999999998403,7.699999999999987,22.20000000000003,0.0,0
16.4,22.8,11.3,55,0.0,0.0,3,2023-10-29,Chamoli,0.0,0.5,2.4999999999999716,11.900000000000015,0.0,0
15.4,19.6,12.0,70,1.8,1.8,55,2023-11-03,Pithoragarh,1.8000000000000214,2.9,4.699999999999993,23.1,0.6000000000000071,0
13.8,19.9,7.9,64,0.0,0.0,0,2023-11-04,Almora,1.3000000000000267,1.3000000000000285,5.5,15.80000000000003,0.43333333333334223,0
15.6,24.5,8.6,71,0.0,0.0,0,2023-11-04,Bageshwar,0.7999999999999539,1.0,2.0,9.6,0.2666666666666513,0
17.8,25.2,12.7,69,0.0,0.0,3,2023-11-04,Dehradun,0.0,0.0,0.1999999999999716,9.300000000000013,0.0,0
18.8,24.7,12.5,65,0.0,0.0,2,2023-11-04,Tehri Garhwal,0.0,0.0,0.3999999999999858,7.7000000000000295,0.0,0
15.0,22.4,8.9,49,0.0,0.0,0,2023-11-05,Chamoli,0.0,0.0,0.4999999999999716,4.600000000000014,0.0,0
14.3,19.8,9.1,75,0.0,0.0,3,2023-11-07,Pithoragarh,0.0,1.8,3.699999999999993,20.900000000000002,0.0,2
15.8,24.9,8.8,75,0.0,0.0,1,2023-11-08,Bageshwar,0.0,0.8,1.0,9.6,0.0,0
17.8,24.6,12.4,70,0.0,0.0,0,2023-11-08,Dehradun,0.0,0.0,0.0,9.300000000000013,0.0,0
15.3,20.4,11.2,64,0.0,0.0,0,2023-11-08,Pithoragarh,0.0,1.8,3.0999999999999925,20.900000000000002,0.0,0
19.1,24.9,12.2,70,0.0,0.0,2,2023-11-08,Tehri Garhwal,0.0,0.0,0.0,7.7000000000000295,0.0,0
14.7,21.5,8.4,55,0.0,0.0,3,2023-11-09,Chamoli,0.0,0.0,0.0,4.400000000000015,0.0,0
11.2,15.4,8.5,68,3.4,3.4,53,2023-11-10,Nainital,3.500000000000039,4.400000000000015,10.199999999999985,27.0,1.1666666666666796,0
14.0,20.3,9.1,76,0.0,0.0,3,2023-11-14,Almora,0.0,6.600000000000028,7.9,22.00000000000003,0.0,0
12.0,15.9,8.3,78,0.0,0.0,3,2023-11-14,Nainital,0.0,8.900000000000015,12.999999999999986,31.0,0.0,0
11.9,16.3,6.4,68,0.0,0.0,3,2023-11-17,Nainital,0.10000000000003909,5.500000000000014,9.899999999999986,19.7,0.033333333333346364,0
18.7,25.2,14.0,78,0.0,0.0,0,2023-11-19,Haridwar,0.0,0.0,4.300000000000014,4.3,0.0,0
18.5,24.6,13.9,79,0.0,0.0,1,2023-11-20,Haridwar,0.0,0.0,4.300000000000014,4.3,0.0,0
13.0,20.8,7.3,60,0.0,0.0,3,2023-11-22,Almora,0.0,0.0,6.6000000000000005,10.60000000000003,0.0,0
14.0,24.0,6.5,70,0.0,0.0,0,2023-11-22,Bageshwar,0.0,0.0,3.2,4.5,0.0,0
17.0,22.5,10.8,66,0.0,0.0,1,2023-11-22,Dehradun,0.0,0.0,5.199999999999972,5.200000000000014,0.0,0
13.3,20.0,6.0,66,0.0,0.0,2,2023-11-22,Pithoragarh,0.0,0.0,5.199999999999993,8.9,0.0,0
17.0,24.5,10.2,65,0.0,0.0,0,2023-11-22,Tehri Garhwal,0.0,0.0,5.899999999999986,5.900000000000029,0.0,0
14.4,21.5,8.4,47,0.0,0.0,0,2023-11-23,Chamoli,0.0,0.0,2.0999999999999712,2.100000000000014,0.0,0
8.3,12.8,5.0,53,0.0,0.0,3,2023-12-15,Nainital,0.0,0.5000000000000142,4.699999999999986,10.3,0.0,0
9.1,15.4,2.4,62,0.0,0.0,3,2023-12-21,Nainital,0.0,0.0,0.4999999999999858,10.099999999999998,0.0,0
14.1,21.5,7.5,76,0.0,0.0,3,2023-12-22,Haridwar,0.0,0.0,0.0,13.899999999999999,0.0,0
8.6,14.3,3.3,57,0.0,0.0,3,2023-12-22,Nainital,0.0,0.0,0.4999999999999858,10.099999999999998,0.0,0
7.0,12.9,2.8,79,0.0,0.0,3,2023-12-28,Nainital,0.0,0.0,0.0,9.399999999999999,0.0,0
6.5,11.7,2.9,67,1.2,1.2,53,2024-01-06,Nainital,1.200000000000039,1.2000000000000142,1.1999999999999857,1.7,0.400000000000013,0
10.2,21.0,2.4,65,0.0,0.0,0,2024-01-10,Bageshwar,0.0,0.0,0.0,0.0,0.0,0
10.1,18.7,5.4,69,0.0,0.0,1,2024-01-10,Dehradun,0.0,0.0,0.0,0.3000000000000142,0.0,0
9.9,15.6,5.2,48,0.0,0.0,0,2024-01-10,Pithoragarh,0.0,0.0,0.0,0.0,0.0,0
11.9,21.2,3.9,69,0.0,0.0,0,2024-01-10,Tehri Garhwal,0.0,0.0,0.0,0.6000000000000284,0.0,0
11.8,19.4,4.6,33,0.0,0.0,0,2024-01-11,Chamoli,0.0,0.0,0.0,0.0,0.0,0
6.0,14.5,-0.9,79,0.0,0.0,3,2024-01-20,Almora,0.0,0.40000000000002844,0.4,0.40000000000002844,0.0,0
8.9,17.4,2.1,62,0.0,0.0,0,2024-01-24,Bageshwar,0.0,0.4,0.8,0.8,0.0,0
10.4,16.9,5.4,62,0.0,0.0,0,2024-01-24,Dehradun,0.0,0.0,0.0,0.0,0.0,0
7.7,13.0,3.7,51,0.0,0.0,0,2024-01-24,Pithoragarh,0.0,0.0,0.09999999999999268,0.10000000000000023,0.0,0
11.1,17.4,5.8,74,0.0,0.0,1,2024-01-24,Tehri Garhwal,0.0,0.29999999999998395,0.39999999999998576,0.4000000000000284,0.0,0
10.0,15.2,5.6,45,0.0,0.0,3,2024-01-25,Chamoli,0.0,0.0,0.0,0.0,0.0,0
5.6,10.7,2.6,44,0.0,0.0,3,2024-01-26,Nainital,0.0,0.0,1.3999999999999857,3.0999999999999996,0.0,0
6.5,12.5,2.9,56,0.0,0.0,2,2024-01-27,Nainital,0.0,0.0,1.3999999999999857,3.0999999999999996,0.0,0
10.4,17.7,3.2,61,0.0,0.0,3,2024-02-12,Almora,0.10000000000002665,0.10000000000002843,17.200000000000003,17.60000000000003,0.033333333333342215,0
8.1,14.1,3.1,72,29.9,28.8,73,2024-02-19,Nainital,29.900000000000038,30.700000000000014,31.399999999999984,70.3,9.96666666666668,0
11.6,16.6,7.5,55,0.1,0.1,51,2024-03-16,Nainital,0.30000000000002847,0.5000000000000142,63.59999999999999,186.79999999999998,0.10000000000000948,0
16.5,27.2,6.2,57,0.0,0.0,0,2024-03-20,Bageshwar,0.0,1.0,1.9,83.89999999999999,0.0,0
19.1,28.1,11.5,48,0.0,0.0,3,2024-03-20,Dehradun,0.0,0.2,1.4999999999999716,63.500000000000014,0.0,0
15.7,22.5,9.5,41,0.0,0.0,0,2024-03-20,Pithoragarh,0.7000000000000213,0.7,1.5999999999999928,79.60000000000001,0.23333333333334041,0
18.7,27.3,8.9,53,0.0,0.0,0,2024-03-20,Tehri Garhwal,0.0,0.3999999999999787,1.9999999999999858,126.60000000000002,0.0,0
15.5,19.5,12.3,53,0.0,0.0,3,2024-03-21,Chamoli,0.2,0.2,2.6999999999999718,116.8,0.06666666666666667,0
15.5,20.1,10.3,60,0.0,0.0,3,2024-03-27,Nainital,0.0,6.900000000000014,7.799999999999985,106.60000000000001,0.0,0
22.3,31.5,13.8,53,0.0,0.0,3,2024-03-29,Bageshwar,0.0,0.1,0.29999999999999993,60.1,0.0,0
23.8,29.9,17.6,51,0.0,0.0,3,2024-03-29,Dehradun,0.0,1.2,2.1999999999999718,37.90000000000001,0.0,0
20.9,28.8,13.6,55,0.0,0.0,3,2024-03-29,Pithoragarh,0.10000000000002132,1.5000000000000002,7.699999999999992,74.60000000000001,0.03333333333334044,0
24.9,31.2,17.1,42,0.0,0.0,3,2024-03-29,Tehri Garhwal,0.0,0.6999999999999789,2.499999999999986,89.20000000000002,0.0,0
17.2,22.6,12.4,53,0.6,0.6,51,2024-03-30,Chamoli,0.6,1.2,12.89999999999997,123.30000000000001,0.19999999999999998,0
20.8,30.8,12.2,45,0.0,0.0,3,2024-04-03,Bageshwar,0.0,2.8,3.0999999999999996,5.0,0.0,0
21.7,29.6,14.9,45,0.0,0.0,3,2024-04-03,Dehradun,0.0,8.1,10.19999999999997,11.700000000000014,0.0,0
20.5,26.5,14.4,25,0.0,0.0,3,2024-04-03,Pithoragarh,0.0,0.9999999999999999,7.999999999999993,9.6,0.0,0
23.0,29.8,15.5,46,0.0,0.0,3,2024-04-03,Tehri Garhwal,0.0999999999999858,4.699999999999979,7.199999999999986,9.400000000000029,0.0333333333333286,0
18.0,26.0,10.9,47,0.0,0.0,3,2024-04-04,Chamoli,0.0,0.8,12.899999999999972,15.700000000000001,0.0,0
19.7,25.7,13.3,29,0.0,0.0,2,2024-04-26,Nainital,0.0,0.0,0.8999999999999859,18.2,0.0,0
21.8,28.7,14.0,46,0.0,0.0,2,2024-05-14,Almora,1.0000000000000266,9.500000000000028,10.8,13.20000000000003,0.3333333333333422,0
23.2,30.3,15.0,33,0.0,0.0,3,2024-05-15,Almora,0.0,6.300000000000028,10.8,13.000000000000028,0.0,0
21.4,25.1,17.7,27,0.0,0.0,2,2024-05-15,Nainital,0.5000000000000284,23.500000000000014,31.599999999999987,35.2,0.16666666666667615,0
21.7,26.5,15.5,34,0.0,0.0,1,2024-05-16,Nainital,0.0,19.500000000000014,31.599999999999987,35.2,0.0,0
18.9,22.8,14.8,73,2.3,2.3,61,2024-05-22,Nainital,5.600000000000028,5.600000000000014,29.099999999999987,40.3,1.866666666666676,0
25.0,31.7,18.8,72,3.5,3.5,61,2024-05-23,Bageshwar,5.499999999999954,5.5,14.9,25.8,1.833333333333318,0
27.4,33.5,23.3,64,6.1,6.1,63,2024-05-23,Dehradun,6.8,7.0,23.099999999999973,29.30000000000001,2.2666666666666666,0
20.7,26.2,17.4,79,10.7,10.7,63,2024-05-23,Pithoragarh,25.90000000000002,27.8,43.3,60.400000000000006,8.63333333333334,0
26.5,32.0,22.2,72,2.6,2.6,55,2024-05-23,Tehri Garhwal,4.999999999999986,4.99999999999998,7.499999999999986,10.900000000000029,1.6666666666666619,0
24.4,29.9,18.7,65,0.6,0.6,51,2024-05-24,Chamoli,8.2,8.6,12.799999999999972,17.2,2.733333333333333,0
31.9,39.2,23.8,33,0.0,0.0,1,2024-06-18,Bageshwar,0.0,0.0,0.0,8.899999999999999,0.0,0
33.8,39.4,26.6,31,0.0,0.0,1,2024-06-18,Dehradun,0.0,0.0,0.0,13.300000000000015,0.0,0
28.1,34.6,23.3,41,0.0,0.0,2,2024-06-18,Pithoragarh,0.10000000000002132,0.1,1.899999999999993,41.4,0.03333333333334044,0
33.5,39.2,26.6,37,0.0,0.0,1,2024-06-18,Tehri Garhwal,0.0,0.0,1.2999999999999858,13.000000000000028,0.0,0
26.8,34.5,20.7,46,2.7,2.7,61,2024-06-19,Chamoli,2.6999999999999993,2.7,2.6999999999999718,15.600000000000001,0.8999999999999998,0
18.8,20.8,17.2,92,11.7,11.7,63,2024-06-27,Nainital,24.200000000000028,49.40000000000002,52.19999999999999,58.0,8.066666666666675,0
23.3,25.4,22.0,93,85.2,85.2,65,2024-07-06,Bageshwar,136.59999999999997,323.79999999999995,390.3,396.0,45.533333333333324,0
21.6,22.5,20.5,91,27.3,27.3,63,2024-07-06,Chamoli,69.8,146.8,192.49999999999997,198.8,23.266666666666666,0
24.9,30.0,22.7,90,11.8,11.8,65,2024-07-06,Dehradun,75.7,141.60000000000002,189.79999999999998,190.50000000000003,25.233333333333334,0
19.6,22.7,18.7,96,57.9,57.9,63,2024-07-06,Pithoragarh,170.1,248.4,334.4,364.9,56.699999999999996,0
25.0,26.9,22.8,89,11.8,11.8,61,2024-07-06,Tehri Garhwal,65.79999999999998,119.19999999999999,159.29999999999998,159.50000000000003,21.933333333333326,0
26.7,32.6,23.5,85,11.3,11.3,63,2024-07-24,Bageshwar,68.89999999999998,157.20000000000002,243.60000000000002,715.8,22.966666666666658,0
24.0,27.7,21.2,87,10.1,10.1,61,2024-07-24,Chamoli,80.39999999999999,210.8,243.89999999999998,447.2,26.799999999999997,0
27.0,30.8,24.3,84,1.3,1.3,51,2024-07-24,Dehradun,54.5,104.8,163.49999999999997,354.1,18.166666666666668,0
22.1,26.2,19.6,89,9.4,9.4,61,2024-07-24,Pithoragarh,55.5,121.19999999999999,208.09999999999997,736.1999999999999,18.5,0
27.8,32.1,24.9,81,3.6,3.6,55,2024-07-24,Tehri Garhwal,29.79999999999999,87.89999999999998,128.79999999999998,300.20000000000005,9.93333333333333,0
23.4,26.3,21.6,90,34.2,34.2,65,2024-07-25,Chamoli,88.69999999999999,191.6,263.0,479.8,29.566666666666663,0
23.7,29.2,20.6,84,3.7,3.7,61,2024-07-28,Almora,27.90000000000003,67.70000000000003,136.0,649.6,9.30000000000001,0
27.9,33.4,24.1,80,4.6,4.6,63,2024-07-28,Bageshwar,60.49999999999997,150.2,294.70000000000005,757.0,20.166666666666657,0
26.7,31.1,23.6,70,0.2,0.2,51,2024-07-28,Chamoli,32.4,147.0,290.99999999999994,473.90000000000003,10.799999999999999,0
29.2,33.8,25.5,76,1.1,1.1,51,2024-07-28,Dehradun,16.5,83.8,186.29999999999998,354.20000000000005,5.5,0
23.3,27.8,20.0,85,4.2,4.2,61,2024-07-28,Pithoragarh,19.7,97.69999999999999,197.99999999999997,724.5,6.566666666666666,0
29.2,33.2,25.7,76,1.4,1.4,53,2024-07-28,Tehri Garhwal,22.699999999999992,100.19999999999999,180.7,335.40000000000003,7.566666666666664,0
19.1,22.7,15.7,86,18.7,18.7,65,2024-08-02,Nainital,27.9,75.10000000000007,137.19999999999993,634.4,9.299999999999999,0
21.2,24.0,19.2,88,1.4,1.4,51,2024-08-03,Almora,11.400000000000029,60.20000000000003,135.29999999999998,471.6000000000001,3.8000000000000096,0
20.3,21.7,18.9,94,151.9,151.9,65,2024-08-07,Almora,175.60000000000002,191.60000000000002,271.2,397.40000000000003,58.53333333333334,0
18.1,20.4,15.6,90,6.9,6.9,61,2024-08-08,Nainital,192.20000000000002,223.10000000000005,288.3999999999999,417.3,64.06666666666668,0
24.7,28.2,21.4,88,19.3,19.3,63,2024-08-10,Bageshwar,43.199999999999974,198.0,288.0,592.9000000000001,14.399999999999991,0
23.3,28.5,21.4,85,11.8,11.8,65,2024-08-10,Chamoli,23.9,92.0,213.29999999999995,508.5,7.966666666666666,0
25.4,29.5,22.9,89,11.2,11.2,63,2024-08-10,Dehradun,18.9,76.1,293.3,481.40000000000003,6.3,0
20.5,22.8,18.9,93,26.1,26.1,65,2024-08-10,Pithoragarh,69.0,237.7,330.59999999999997,551.2,23.0,0
26.7,29.9,23.4,81,1.8,1.8,53,2024-08-10,Tehri Garhwal,18.09999999999999,82.49999999999997,171.6,354.30000000000007,6.0333333333333306,0
21.2,26.0,18.5,89,12.3,12.3,65,2024-08-11,Almora,46.50000000000003,233.8,294.90000000000003,444.8,15.500000000000009,0
18.3,21.3,15.4,89,6.1,6.1,61,2024-08-11,Nainital,24.900000000000002,221.20000000000007,279.09999999999997,429.2,8.3,0
17.6,20.2,16.3,94,8.6,8.6,61,2024-08-21,Nainital,36.3,57.10000000000006,136.79999999999993,442.8,12.1,0
20.8,23.2,19.2,90,26.8,26.8,63,2024-08-22,Almora,45.40000000000003,87.80000000000003,165.50000000000003,455.40000000000003,15.133333333333342,0
21.1,26.9,17.3,88,5.8,5.8,63,2024-08-26,Almora,23.800000000000026,92.40000000000002,157.20000000000002,464.6,7.933333333333342,0
25.4,31.3,21.6,84,3.6,3.6,61,2024-08-28,Bageshwar,16.099999999999973,72.2,197.0,509.6,5.366666666666657,0
23.2,28.1,19.1,83,0.2,0.2,51,2024-08-28,Chamoli,2.8000000000000003,57.800000000000004,205.6,434.9,0.9333333333333335,0
26.2,30.7,22.7,82,5.8,5.8,63,2024-08-28,Dehradun,17.899999999999995,40.800000000000004,137.89999999999998,445.0,5.966666666666665,0
20.7,25.3,18.0,89,2.6,2.6,55,2024-08-28,Pithoragarh,16.900000000000002,69.00000000000001,253.29999999999998,620.6,5.633333333333334,0
26.5,30.8,22.5,81,10.6,10.6,63,2024-08-28,Tehri Garhwal,29.999999999999993,75.09999999999998,191.2,392.8,9.999999999999998,0
18.3,21.6,15.5,87,4.9,4.9,63,2024-08-29,Nainital,36.1,55.60000000000006,107.69999999999993,422.6,12.033333333333333,0
24.3,29.7,20.4,85,7.9,7.9,63,2024-09-07,Bageshwar,31.599999999999973,73.6,115.6,369.3,10.533333333333324,0
22.3,26.4,19.8,83,1.2,1.2,53,2024-09-07,Chamoli,4.8,19.0,27.39999999999997,262.40000000000003,1.5999999999999999,0
24.8,29.7,21.8,85,2.0,2.0,53,2024-09-07,Dehradun,19.399999999999995,51.6,83.69999999999997,240.8,6.466666666666665,0
20.3,24.5,16.7,89,16.9,16.9,63,2024-09-07,Pithoragarh,44.2,99.69999999999999,146.79999999999995,474.40000000000003,14.733333333333334,0
25.8,29.6,22.7,84,6.5,6.5,63,2024-09-07,Tehri Garhwal,15.899999999999993,55.29999999999998,99.49999999999999,296.6,5.299999999999998,0
19.0,22.2,16.1,83,3.1,3.1,61,2024-09-09,Nainital,16.3,48.00000000000006,98.99999999999994,234.4,5.433333333333334,0
17.9,20.8,14.8,88,3.3,3.3,61,2024-09-10,Nainital,10.9,44.60000000000005,85.39999999999993,231.59999999999997,3.6333333333333333,0
18.1,19.6,17.2,94,132.7,132.7,65,2024-09-13,Almora,185.9,208.0,262.1,433.7,61.96666666666667,0
23.0,27.5,18.6,82,1.2,1.2,53,2024-09-14,Bageshwar,157.89999999999998,173.29999999999998,246.89999999999998,454.3,52.633333333333326,0
22.8,26.0,20.2,87,1.2,1.2,51,2024-09-14,Dehradun,71.4,75.10000000000001,126.69999999999996,267.2,23.8,0
19.3,23.0,16.3,88,2.0,2.0,53,2024-09-14,Pithoragarh,172.9,192.7,292.3999999999999,550.0999999999999,57.63333333333333,0
24.5,28.1,21.9,79,1.8,1.8,53,2024-09-14,Tehri Garhwal,86.10000000000001,97.29999999999998,152.6,337.70000000000005,28.700000000000003,0
21.5,27.4,18.8,89,10.9,10.9,63,2024-09-22,Almora,15.4,25.700000000000003,222.20000000000002,346.40000000000003,5.133333333333334,0
23.1,29.0,19.3,81,3.1,3.1,61,2024-09-22,Chamoli,4.0,18.599999999999994,116.99999999999997,147.5,1.3333333333333333,0
20.5,25.0,18.4,86,14.2,14.2,63,2024-09-26,Almora,32.6,48.4,196.3,346.80000000000007,10.866666666666667,0
13.8,18.6,10.3,86,0.0,0.0,3,2024-10-16,Nainital,0.7999999999999999,2.000000000000025,18.89999999999994,74.5,0.26666666666666666,0
17.1,23.3,12.9,80,0.0,0.0,3,2024-10-17,Almora,0.0,0.10000000000000178,7.100000000000028,68.50000000000003,0.0,0
16.4,20.7,11.5,56,0.3,0.3,51,2024-10-24,Nainital,2.3,4.1000000000000245,7.099999999999943,58.0,0.7666666666666666,0
15.0,18.0,12.1,92,1.6,1.6,51,2024-10-27,Nainital,3.9,6.6000000000000245,9.899999999999942,30.8,1.3,0
16.4,27.0,9.0,68,0.0,0.0,1,2024-11-14,Bageshwar,0.0,0.3000000000000071,3.1999999999999997,5.1000000000000005,0.0,0
17.4,23.9,13.2,78,0.0,0.0,3,2024-11-14,Dehradun,0.0,0.0,0.0,0.40000000000001423,0.0,0
14.9,21.8,10.9,74,0.0,0.0,1,2024-11-14,Pithoragarh,0.0,1.3,12.499999999999972,22.099999999999998,0.0,0
18.0,26.5,12.6,79,0.0,0.0,3,2024-11-14,Tehri Garhwal,0.0,0.2999999999999716,0.29999999999998583,3.4000000000000283,0.0,0
11.5,19.4,5.9,51,0.0,0.0,0,2024-11-27,Chamoli,0.0,0.0,0.0,0.0,0.0,0
9.8,22.0,1.2,55,0.0,0.0,0,2024-12-18,Bageshwar,0.0,0.0,2.8,2.8,0.0,0
12.9,20.5,6.9,60,0.0,0.0,0,2024-12-18,Dehradun,0.0,0.0,0.5999999999999716,0.6000000000000142,0.0,0
10.1,17.4,3.8,48,0.0,0.0,0,2024-12-18,Pithoragarh,0.0,0.0,0.4999999999999716,0.49999999999999994,0.0,0
12.6,22.9,2.9,60,0.0,0.0,0,2024-12-18,Tehri Garhwal,0.0,0.0,0.2999999999999858,2.600000000000028,0.0,0
7.2,14.6,2.2,70,0.6,0.6,53,2024-12-24,Almora,0.9000000000000004,0.9000000000000017,0.9000000000000283,1.4000000000000283,0.3000000000000001,0
9.2,20.2,1.2,65,0.0,0.0,3,2024-12-26,Bageshwar,0.3999999999999716,1.1000000000000072,1.1,3.9,0.13333333333332387,0
9.0,18.8,1.9,41,0.0,0.0,3,2024-12-26,Chamoli,0.0,1.4999999999999858,1.4999999999999787,3.5,0.0,0
12.6,20.2,7.2,65,0.0,0.0,3,2024-12-26,Dehradun,0.4999999999999929,0.6,0.5999999999999716,1.2000000000000142,0.1666666666666643,0
9.5,15.6,3.2,53,0.0,0.0,3,2024-12-26,Pithoragarh,0.6000000000000001,1.0,0.9999999999999716,1.5,0.20000000000000004,0
11.5,21.1,3.9,65,0.0,0.0,3,2024-12-26,Tehri Garhwal,2.699999999999993,8.799999999999972,8.799999999999986,9.100000000000028,0.8999999999999977,0
4.7,9.2,2.3,90,25.0,25.0,65,2024-12-28,Nainital,28.5,30.400000000000027,30.39999999999994,34.8,9.5,0
10.3,19.2,5.0,74,0.4,0.4,51,2024-12-29,Bageshwar,10.499999999999972,11.600000000000009,11.600000000000001,14.4,3.4999999999999907,0
7.2,16.7,0.1,64,0.0,0.0,1,2024-12-29,Chamoli,45.9,47.399999999999984,47.39999999999998,49.4,15.299999999999999,0
12.0,19.0,7.6,83,0.0,0.0,1,2024-12-29,Dehradun,16.799999999999994,17.4,17.39999999999997,18.000000000000014,5.599999999999998,0
8.5,14.6,3.8,74,0.6,0.6,51,2024-12-29,Pithoragarh,11.200000000000001,12.200000000000001,12.199999999999973,12.700000000000001,3.733333333333334,0
11.7,19.9,6.5,79,0.0,0.0,2,2024-12-29,Tehri Garhwal,51.3,60.09999999999997,60.09999999999999,60.40000000000003,17.099999999999998,0
9.9,22.5,1.4,66,0.0,0.0,2,2025-01-01,Bageshwar,0.0,10.500000000000009,11.600000000000001,14.4,0.0,0
8.5,19.9,0.5,46,0.0,0.0,2,2025-01-01,Chamoli,0.0,45.899999999999984,47.39999999999998,49.4,0.0,0
10.5,17.0,6.9,85,0.0,0.0,3,2025-01-01,Dehradun,0.0,16.799999999999997,17.39999999999997,18.000000000000014,0.0,0
8.3,16.9,2.4,46,0.0,0.0,1,2025-01-01,Nainital,0.0,29.30000000000003,31.199999999999942,35.6,0.0,0
10.2,18.2,3.0,54,0.0,0.0,1,2025-01-01,Pithoragarh,0.0,11.200000000000001,12.199999999999973,12.700000000000001,0.0,0
12.4,24.0,4.0,66,0.0,0.0,2,2025-01-01,Tehri Garhwal,0.0,51.299999999999976,60.09999999999999,60.40000000000003,0.0,0
13.0,18.3,8.9,82,3.3,3.3,53,2025-01-12,Haridwar,4.6,5.200000000000028,5.2000000000000135,5.199999999999999,1.5333333333333332,0
7.8,18.7,0.0,41,0.0,0.0,3,2025-01-17,Chamoli,7.6,13.399999999999984,13.399999999999977,60.8,2.533333333333333,0
